t,bg,meal,dose,reward
800,111.90329330730488,0,0.0,0.0
801,111.86801034550663,0,0.0,0.0
802,111.83353365063293,0,0.0,0.0
803,111.79984367528603,0,0.0,0.0
804,111.76692135270397,0,0.0,0.0
805,111.73474808490475,0,0.0,0.0
806,111.70330573112302,0,0.0,0.0
807,111.67257659653227,0,0.0,0.0
808,111.64254342124542,0,0.0,0.0
809,111.61318936958692,0,0.0,0.0
810,111.58449801962969,0,0.0,0.0
811,111.55645335299023,0,0.0,0.0
812,111.52903974487576,0,0.0,0.0
813,111.50224195437697,0,0.0,0.0
814,111.4760451150004,0,0.0,0.0
815,111.45043472543449,0,0.0,0.0
816,111.42539664054362,0,0.0,0.0
817,111.40091706258441,0,0.0,0.0
818,111.37698253263878,0,0.0,0.0
819,111.35357992225862,0,0.0,0.0
820,111.33069642531653,0,0.0,0.0
821,111.30831955005785,0,0.0,0.0
822,111.28643711134875,0,0.0,0.0
823,111.26503722311574,0,0.0,0.0
824,111.24410829097178,0,0.0,0.0
825,111.22363900502438,0,0.0,0.0
826,111.2036183328612,0,0.0,0.0
827,111.18403551270886,0,0.0,0.0
828,111.16488004676046,0,0.0,0.0
829,111.14614169466796,0,0.0,0.0
830,111.12781046719508,0,0.0,0.0
831,111.10987662002682,0,0.0,0.0
832,111.0923306477319,0,0.0,0.0
833,111.07516327787413,0,0.0,0.0
834,111.05836546526905,0,0.0,0.0
835,111.04192838638254,0,0.0,0.0
836,111.02584343386742,0,0.0,0.0
837,111.01010221123506,0,0.0,0.0
838,110.99469652765846,0,0.0,0.0
839,110.97961839290355,0,0.0,0.0
840,110.9648600123856,0,0.0,0.0
841,110.95041378234774,0,0.0,0.0
842,110.93627228515827,0,0.0,0.0
843,110.9224282847242,0,0.0,0.0
844,110.90887472201798,0,0.0,0.0
845,110.89560471071445,0,0.0,0.0
846,110.88261153293568,0,0.0,0.0
847,110.86988863510072,0,0.0,0.0
848,110.8574296238777,0,0.0,0.0
849,110.84522826223606,0,0.0,0.0
850,110.83327846559587,0,0.0,0.0
851,110.82157429807248,0,0.0,0.0
852,110.81010996881368,0,0.0,0.0
853,110.79887982842725,0,0.0,0.0
854,110.78787836549677,0,0.0,0.0
855,110.77710020318328,0,0.0,0.0
856,110.76654009591091,0,0.0,0.0
857,110.75619292613419,0,0.0,0.0
858,110.74605370118525,0,0.0,0.0
859,110.73611755019868,0,0.0,0.0
860,110.72637972111244,0,0.0,0.0
861,110.71683557774256,0,0.0,0.0
862,110.70748059693024,0,0.0,0.0
863,110.69831036575918,0,0.0,0.0
864,110.68932057884167,0,0.0,0.0
865,110.68050703567157,0,0.0,0.0
866,110.67186563804262,0,0.0,0.0
867,110.66339238753055,0,0.0,0.0
868,110.65508338303714,0,0.0,0.0
869,110.64693481839498,0,0.0,0.0
870,110.63894298003136,0,0.0,0.0
871,110.63110424468965,0,0.0,0.0
872,110.6234150772071,0,0.0,0.0
873,110.61587202834727,0,0.0,0.0
874,110.60847173268604,0,0.0,0.0
875,110.6012109065498,0,0.0,0.0
876,110.59408634600437,0,0.0,0.0
877,110.58709492489373,0,0.0,0.0
878,110.58023359292694,0,0.0,0.0
879,110.57349937381237,0,0.0,0.0
880,110.5668893634379,0,0.0,0.0
881,110.56040072809607,0,0.0,0.0
882,110.55403070275294,0,0.0,0.0
883,110.54777658935973,0,0.0,0.0
884,110.54163575520602,0,0.0,0.0
885,110.53560563131359,0,0.0,0.0
886,110.52968371087002,0,0.0,0.0
887,110.52386754770065,0,0.0,0.0
888,110.51815475477848,0,0.0,0.0
889,110.51254300277074,0,0.0,0.0
890,110.50703001862122,0,0.0,0.0
891,110.5016135841677,0,0.0,0.0
892,110.49629153479336,0,0.0,0.0
893,110.49106175811157,0,0.0,0.0
894,110.48592219268302,0,0.0,0.0
895,110.4808708267645,0,0.0,0.0
896,110.47590569708856,0,0.0,0.0
897,110.4710248876733,0,0.0,0.0
898,110.46622652866138,0,0.0,0.0
899,110.46150879518783,0,0.0,0.0
900,110.45686990627563,0,0.0,0.0
901,110.45230812375864,0,0.0,0.0
902,110.44782175123098,0,0.0,0.0
903,110.4434091330224,0,0.0,0.0
904,110.43906865319886,0,0.0,0.0
905,110.43479873458774,0,0.0,0.0
906,110.43059783782722,0,0.0,0.0
907,110.42646446043884,0,0.0,0.0
908,110.42239713592318,0,0.0,0.0
909,110.41839443287768,0,0.0,0.0
910,110.41445495413625,0,0.0,0.0
911,110.41057733593011,0,0.0,0.0
912,110.4067602470693,0,0.0,0.0
913,110.4030023881443,0,0.0,0.0
914,110.39930249074749,0,0.0,0.0
915,110.39565931671359,0,0.0,0.0
916,110.392071657379,0,0.0,0.0
917,110.38853833285931,0,0.0,0.0
918,110.38505819134463,0,0.0,0.0
919,110.38163010841222,0,0.0,0.0
920,110.37825298635622,0,0.0,0.0
921,113.3715924202004,58,0.0,0.0
922,113.30173070868298,0,0.0,0.0
923,113.23351974399583,0,0.0,0.0
924,113.16691917982891,0,0.0,0.0
925,113.10188966375038,0,0.0,0.0
926,113.03839281268027,0,0.0,0.0
927,112.97639118896957,0,0.0,0.0
928,112.91584827707005,0,0.0,0.0
929,112.85672846077979,0,0.0,0.0
930,112.79899700105064,0,0.0,0.0
931,112.74262001434346,0,0.0,0.0
932,112.68756445151773,0,0.0,0.0
933,112.63379807724226,0,0.0,0.0
934,112.5812894499143,0,0.0,0.0
935,112.53000790207425,0,0.0,0.0
936,112.47992352130393,0,0.0,0.0
937,112.43100713159646,0,0.0,0.0
938,112.3832302751859,0,0.0,0.0
939,112.3365651948256,0,0.0,0.0
940,112.290984816504,0,0.0,0.0
941,112.24646273258706,0,0.0,0.0
942,112.20297318537692,0,0.0,0.0
943,112.1604910510763,0,0.0,0.0
944,112.11899182414898,0,0.0,0.0
945,112.07845160206608,0,0.0,0.0
946,112.03884707042914,0,0.0,0.0
947,112.00015548846035,0,0.0,0.0
948,111.96235467485089,0,0.0,0.0
949,111.92542299395873,0,0.0,0.0
950,111.88933934234711,0,0.0,0.0
951,111.85408313565533,0,0.0,0.0
952,111.81963429579358,0,0.0,0.0
953,111.78597323845395,0,0.0,0.0
954,111.7530808609297,0,0.0,0.0
955,111.72093853023524,0,0.0,0.0
956,111.68952807151929,0,0.0,0.0
957,111.65883175676417,0,0.0,0.0
958,111.62883229376398,0,0.0,0.0
959,111.59951281537482,0,0.0,0.0
960,111.57085686903051,0,0.0,0.0
961,111.54284840651688,0,0.0,0.0
962,111.51547177399873,0,0.0,0.0
963,111.48871170229273,0,0.0,0.0
964,111.46255329738067,0,0.0,0.0
965,111.4369820311566,0,0.0,0.0
966,111.41198373240267,0,0.0,0.0
967,111.38754457798746,0,0.0,0.0
968,111.36365108428173,0,0.0,0.0
969,111.34029009878599,0,0.0,0.0
970,111.3174487919648,0,0.0,0.0
971,111.29511464928247,0,0.0,0.0
972,111.27327546343558,0,0.0,0.0
973,111.25191932677706,0,0.0,0.0
974,111.2310346239272,0,0.0,0.0
975,111.21061002456733,0,0.0,0.0
976,111.19063447641102,0,0.0,0.0
977,111.17109719834905,0,0.0,0.0
978,111.1519876737634,0,0.0,0.0
979,111.13329564400637,0,0.0,0.0
980,111.1150111020406,0,0.0,0.0
981,111.09712428623605,0,0.0,0.0
982,111.07962567432014,0,0.0,0.0
983,111.0625059774772,0,0.0,0.0
984,111.04575613459346,0,0.0,0.0
985,111.0293673066442,0,0.0,0.0
986,111.01333087121944,0,0.0,0.0
987,110.99763841718455,0,0.0,0.0
988,110.98228173947292,0,0.0,0.0
989,110.96725283400693,0,0.0,0.0
990,110.95254389274433,0,0.0,0.0
991,110.938147298847,0,0.0,0.0
992,110.9240556219687,0,0.0,0.0
993,110.91026161365937,0,0.0,0.0
994,110.89675820288271,0,0.0,0.0
995,110.88353849164436,0,0.0,0.0
996,110.8705957507281,0,0.0,0.0
997,110.85792341553716,0,0.0,0.0
998,110.8455150820382,0,0.0,0.0
999,110.83336450280541,0,0.0,0.0
1000,110.82146558316221,0,0.0,0.0
1001,110.80981237741815,0,0.0,0.0
1002,110.79839908519871,0,0.0,0.0
1003,110.78722004786566,0,0.0,0.0
1004,110.77626974502576,0,0.0,0.0
1005,110.76554279112558,0,0.0,0.0
1006,110.7550339321304,0,0.0,0.0
1007,110.74473804228504,0,0.0,0.0
1008,110.7346501209546,0,0.0,0.0
1009,110.72476528954321,0,0.0,0.0
1010,110.71507878848877,0,0.0,0.0
1011,110.70558597433184,0,0.0,0.0
1012,110.69628231685692,0,0.0,0.0
1013,110.68716339630416,0,0.0,0.0
1014,110.67822490064998,0,0.0,0.0
1015,110.66946262295473,0,0.0,0.0
1016,110.6608724587758,0,0.0,0.0
1017,110.65245040364458,0,0.0,0.0
1018,110.64419255060561,0,0.0,0.0
1019,110.63609508781656,0,0.0,0.0
1020,110.62815429620731,0,0.0,0.0
1021,110.62036654719685,0,0.0,0.0
1022,110.61272830046649,0,0.0,0.0
1023,110.60523610178798,0,0.0,0.0
1024,110.59788658090532,0,0.0,0.0
1025,110.59067644946869,0,0.0,0.0
1026,110.58360249901942,0,0.0,0.0
1027,110.57666159902467,0,0.0,0.0
1028,110.56985069496062,0,0.0,0.0
1029,110.56316680644287,0,0.0,0.0
1030,110.55660702540298,0,0.0,0.0
1031,110.55016851431016,0,0.0,0.0
1032,110.5438485044365,0,0.0,0.0
1033,110.53764429416528,0,0.0,0.0
1034,110.53155324734094,0,0.0,0.0
1035,110.52557279165963,0,0.0,0.0
1036,110.51970041709961,0,0.0,0.0
1037,110.51393367439029,0,0.0,0.0
1038,110.50827017351902,0,0.0,0.0
1039,110.50270758227478,0,0.0,0.0
1040,110.49724362482772,0,0.0,0.0
1041,110.49187608034377,0,0.0,0.0
1042,110.48660278163338,0,0.0,0.0
1043,110.48142161383365,0,0.0,0.0
1044,110.4763305131229,0,0.0,0.0
1045,110.47132746546703,0,0.0,0.0
1046,110.4664105053966,0,0.0,0.0
1047,110.46157771481433,0,0.0,0.0
1048,110.45682722183183,0,0.0,0.0
1049,110.45215719963507,0,0.0,0.0
1050,110.44756586537781,0,0.0,0.0
1051,110.44305147910232,0,0.0,0.0
1052,110.43861234268678,0,0.0,0.0
1053,110.43424679881848,0,0.0,0.0
1054,110.42995322999249,0,0.0,0.0
1055,110.42573005753498,0,0.0,0.0
1056,110.42157574065055,0,0.0,0.0
1057,110.41748877549311,0,0.0,0.0
1058,110.41346769425968,0,0.0,0.0
1059,110.40951106430646,0,0.0,0.0
1060,110.40561748728679,0,0.0,0.0
1061,110.40178559831028,0,0.0,0.0
1062,110.39801406512265,0,0.0,0.0
1063,110.39430158730593,0,0.0,0.0
1064,110.39064689549818,0,0.0,0.0
1065,110.3870487506326,0,0.0,0.0
1066,110.38350594319529,0,0.0,0.0
1067,110.38001729250139,0,0.0,0.0
1068,110.37658164598899,0,0.0,0.0
1069,110.37319787853046,0,0.0,0.0
1070,110.36986489176078,0,0.0,0.0
1071,110.36658161342241,0,0.0,0.0
1072,110.36334699672626,0,0.0,0.0
1073,110.3601600197285,0,0.0,0.0
1074,110.35701968472257,0,0.0,0.0
1075,110.35392501764642,0,0.0,0.0
1076,110.35087506750406,0,0.0,0.0
1077,110.34786890580158,0,0.0,0.0
1078,110.34490562599697,0,0.0,0.0
1079,110.34198434296354,0,0.0,0.0
1080,110.33910419246651,0,0.0,0.0
1081,110.33626433065248,0,0.0,0.0
1082,110.3334639335516,0,0.0,0.0
1083,110.33070219659184,0,0.0,0.0
1084,110.32797833412533,0,0.0,0.0
1085,110.32529157896633,0,0.0,0.0
1086,110.32264118194055,0,0.0,0.0
1087,110.32002641144567,0,0.0,0.0
1088,110.31744655302252,0,0.0,0.0
1089,110.314900908937,0,0.0,0.0
1090,110.31238879777216,0,0.0,0.0
1091,110.30990955403037,0,0.0,0.0
1092,110.30746252774529,0,0.0,0.0
1093,110.30504708410338,0,0.0,0.0
1094,110.30266260307477,0,0.0,0.0
1095,110.30030847905311,0,0.0,0.0
1096,110.29798412050445,0,0.0,0.0
1097,110.29568894962456,0,0.0,0.0
1098,110.2934224020049,0,0.0,0.0
1099,110.29118392630657,0,0.0,0.0
1100,110.28897298394257,0,0.0,0.0
1101,110.28678904876762,0,0.0,0.0
1102,110.28463160677572,0,0.0,0.0
1103,110.28250015580518,0,0.0,0.0
1104,110.28039420525086,0,0.0,0.0
1105,110.2783132757835,0,0.0,0.0
1106,110.27625689907597,0,0.0,0.0
1107,110.27422461753622,0,0.0,0.0
1108,110.2722159840468,0,0.0,0.0
1109,110.27023056171085,0,0.0,0.0
1110,110.26826792360424,0,0.0,0.0
1111,110.26632765253393,0,0.0,0.0
1112,110.2644093408021,0,0.0,0.0
1113,110.26251258997623,0,0.0,0.0
1114,110.26063701066474,0,0.0,0.0
1115,110.25878222229824,0,0.0,0.0
1116,110.25694785291604,0,0.0,0.0
1117,110.25513353895798,0,0.0,0.0
1118,110.25333892506136,0,0.0,0.0
1119,110.25156366386287,0,0.0,0.0
1120,110.24980741580538,0,0.0,0.0
1121,110.24806984894944,0,0.0,0.0
1122,110.24635063878945,0,0.0,0.0
1123,110.2446494680744,0,0.0,0.0
1124,110.24296602663283,0,0.0,0.0
1125,110.24130001120233,0,0.0,0.0
1126,110.23965112526304,0,0.0,0.0
1127,110.23801907887531,0,0.0,0.0
1128,110.23640358852137,0,0.0,0.0
1129,110.2348043769508,0,0.0,0.0
1130,110.23322117302989,0,0.0,0.0
1131,110.23165371159466,0,0.0,0.0
1132,110.23010173330744,0,0.0,0.0
1133,110.22856498451705,0,0.0,0.0
1134,110.22704321712236,0,0.0,0.0
1135,110.22553618843918,0,0.0,0.0
1136,110.22404366107048,0,0.0,0.0
1137,110.22256540277975,0,0.0,0.0
1138,110.22110118636743,0,0.0,0.0
1139,110.21965078955044,0,0.0,0.0
1140,110.21821399484465,0,0.0,0.0
1141,110.21679058945017,0,0.0,0.0
1142,110.2153803651395,0,0.0,0.0
1143,110.21398311814843,0,0.0,0.0
1144,110.21259864906963,0,0.0,0.0
1145,110.21122676274875,0,0.0,0.0
1146,110.20986726818312,0,0.0,0.0
1147,110.20851997842301,0,0.0,0.0
1148,110.20718471047519,0,0.0,0.0
1149,110.20586128520891,0,0.0,0.0
1150,110.20454952726413,0,0.0,0.0
1151,110.2032492649621,0,0.0,0.0
1152,110.20196033021797,0,0.0,0.0
1153,110.20068255845577,0,0.0,0.0
1154,110.19941578852514,0,0.0,0.0
1155,110.19815986262047,0,0.0,0.0
1156,110.19691462620169,0,0.0,0.0
1157,110.19567992791721,0,0.0,0.0
1158,110.19445561952865,0,0.0,0.0
1159,110.19324155583747,0,0.0,0.0
1160,110.19203759461327,0,0.0,0.0
1161,110.19084359652398,0,0.0,0.0
1162,110.18965942506767,0,0.0,0.0
1163,110.18848494650615,0,0.0,0.0
1164,110.1873200297999,0,0.0,0.0
1165,110.186164546545,0,0.0,0.0
1166,110.18501837091118,0,0.0,0.0
1167,110.18388137958176,0,0.0,0.0
1168,110.18275345169474,0,0.0,0.0
1169,110.18163446878553,0,0.0,0.0
1170,110.18052431473102,0,0.0,0.0
1171,110.17942287569493,0,0.0,0.0
1172,110.17833004007461,0,0.0,0.0
1173,110.17724569844914,0,0.0,0.0
1174,110.17616974352853,0,0.0,0.0
1175,110.17510207010434,0,0.0,0.0
1176,110.17404257500144,0,0.0,0.0
1177,110.17299115703085,0,0.0,0.0
1178,110.17194771694395,0,0.0,0.0
1179,110.17091215738752,0,0.0,0.0
1180,110.1698843828601,0,0.0,0.0
1181,110.16886429966934,0,0.0,0.0
1182,110.1678518158903,0,0.0,0.0
1183,110.1668468413249,0,0.0,0.0
1184,110.16584928746227,0,0.0,0.0
1185,110.16485906744006,0,0.0,0.0
1186,110.16387609600679,0,0.0,0.0
1187,110.16290028948491,0,0.0,0.0
1188,110.16193156573502,0,0.0,0.0
1189,110.16096984412067,0,0.0,0.0
1190,110.16001504547432,0,0.0,0.0
1191,110.15906709206384,0,0.0,0.0
1192,110.15812590755999,0,0.0,0.0
1193,110.15719141700464,0,0.0,0.0
1194,110.1562635467798,0,0.0,0.0
1195,110.15534222457728,0,0.0,0.0
1196,110.15442737936924,0,0.0,0.0
1197,110.15351894137933,0,0.0,0.0
1198,110.1526168420546,0,0.0,0.0
1199,110.15172101403803,0,0.0,0.0
1200,110.15083139114179,0,0.0,0.0
1201,110.1499479083211,0,0.0,0.0
1202,110.1490705016487,0,0.0,0.0
1203,110.14819910828999,0,0.0,0.0
1204,110.14733366647873,0,0.0,0.0
1205,110.14647411549338,0,0.0,0.0
1206,110.1456203956339,0,0.0,0.0
1207,110.1447724481992,0,0.0,0.0
1208,110.14393021546516,0,0.0,0.0
1209,110.14309364066305,0,0.0,0.0
1210,110.14226266795859,0,0.0,0.0
1211,110.14143724243145,0,0.0,0.0
1212,110.14061731005523,0,0.0,0.0
1213,110.13980281767805,0,0.0,0.0
1214,110.13899371300336,0,0.0,0.0
1215,110.13818994457147,0,0.0,0.0
1216,110.13739146174136,0,0.0,0.0
1217,110.13659821467296,0,0.0,0.0
1218,110.13581015430987,0,0.0,0.0
1219,110.1350272323625,0,0.0,0.0
1220,110.13424940129163,0,0.0,0.0
1221,110.13347661429223,0,0.0,0.0
1222,110.13270882527787,0,0.0,0.0
1223,110.13194598886535,0,0.0,0.0
1224,110.13118806035979,0,0.0,0.0
1225,110.13043499573993,0,0.0,0.0
1226,110.129686751644,0,0.0,0.0
1227,110.12894328535573,0,0.0,0.0
1228,110.12820455479081,0,0.0,0.0
1229,110.12747051848356,0,0.0,0.0
1230,110.1267411355741,0,0.0,0.0
1231,110.12601636579558,0,0.0,0.0
1232,110.12529616946193,0,0.0,0.0
1233,110.12458050745579,0,0.0,0.0
1234,110.12386934121673,0,0.0,0.0
1235,110.12316263272977,0,0.0,0.0
1236,110.12246034451418,0,0.0,0.0
1237,110.12176243961254,0,0.0,0.0
1238,110.12106888157996,0,0.0,0.0
1239,110.12037963447378,0,0.0,0.0
1240,110.11969466284327,0,0.0,0.0
1241,110.1190139317197,0,0.0,0.0
1242,110.11833740660664,0,0.0,0.0
1243,110.11766505347045,0,0.0,0.0
1244,110.11699683873097,0,0.0,0.0
1245,110.11633272925258,0,0.0,0.0
1246,110.11567269233518,0,0.0,0.0
1247,110.11501669570576,0,0.0,0.0
1248,110.1143647075098,0,0.0,0.0
1249,110.11371669630306,0,0.0,0.0
1250,110.11307263104366,0,0.0,0.0
1251,110.11243248108404,0,0.0,0.0
1252,110.11179621616341,0,0.0,0.0
1253,110.1111638064002,0,0.0,0.0
1254,110.11053522228474,0,0.0,0.0
1255,110.10991043467212,0,0.0,0.0
1256,110.10928941477516,0,0.0,0.0
1257,110.10867213415767,0,0.0,0.0
1258,110.10805856472766,0,0.0,0.0
1259,110.1074486787309,0,0.0,0.0
1260,110.10684244874457,0,0.0,0.0
1261,110.10623984767096,0,0.0,0.0
1262,110.10564084873145,0,0.0,0.0
1263,110.10504542546057,0,0.0,0.0
1264,110.10445355170016,0,0.0,0.0
1265,110.10386520159373,0,0.0,0.0
1266,110.10328034958094,0,0.0,0.0
1267,110.10269897039211,0,0.0,0.0
1268,110.102121039043,0,0.0,0.0
1269,110.10154653082961,0,0.0,0.0
1270,110.10097542132313,0,0.0,0.0
1271,110.100407686365,0,0.0,0.0
1272,110.09984330206208,0,0.0,0.0
1273,110.09928224478193,0,0.0,0.0
1274,110.09872449114819,0,0.0,0.0
1275,110.0981700180361,0,0.0,0.0
1276,110.09761880256805,0,0.0,0.0
1277,110.09707082210932,0,0.0,0.0
1278,110.0965260542638,0,0.0,0.0
1279,110.09598447686996,0,0.0,0.0
1280,110.09544606799675,0,0.0,0.0
1281,110.09491080593968,0,0.0,0.0
1282,110.09437866921698,0,0.0,0.0
1283,110.09384963656588,0,0.0,0.0
1284,110.09332368693882,0,0.0,0.0
1285,110.09280079949997,0,0.0,0.0
1286,110.09228095362162,0,0.0,0.0
1287,110.09176412888081,0,0.0,0.0
1288,110.09125030505588,0,0.0,0.0
1289,110.09073946212324,0,0.0,0.0
1290,110.09023158025416,0,0.0,0.0
1291,110.08972663981154,0,0.0,0.0
1292,110.08922462134694,0,0.0,0.0
1293,110.08872550559745,0,0.0,0.0
1294,110.08822927348284,0,0.0,0.0
1295,110.08773590610257,0,0.0,0.0
1296,110.08724538473307,0,0.0,0.0
1297,110.08675769082491,0,0.0,0.0
1298,110.08627280600014,0,0.0,0.0
1299,110.08579071204959,0,0.0,0.0
1300,110.08531139093033,0,0.0,0.0
1301,110.0848348247631,0,0.0,0.0
1302,110.0843609958299,0,0.0,0.0
1303,110.08388988657143,0,0.0,0.0
1304,110.08342147958483,0,0.0,0.0
1305,110.08295575762135,0,0.0,0.0
1306,110.08249270358398,0,0.0,0.0
1307,110.08203230052533,0,0.0,0.0
1308,110.08157453164536,0,0.0,0.0
1309,110.08111938028931,0,0.0,0.0
1310,110.08066682994554,0,0.0,0.0
1311,110.08021686424358,0,0.0,0.0
1312,110.07976946695197,0,0.0,0.0
1313,110.07932462197648,0,0.0,0.0
1314,110.07888231335802,0,0.0,0.0
1315,110.07844252527084,0,0.0,0.0
1316,110.0780052420207,0,0.0,0.0
1317,110.07757044804296,0,0.0,0.0
1318,110.07713812790095,0,0.0,0.0
1319,110.07670826628409,0,0.0,0.0
1320,110.07628084800629,0,0.0,0.0
1321,110.07585585800425,0,0.0,0.0
1322,110.07543328133578,0,0.0,0.0
1323,110.07501310317828,0,0.0,0.0
1324,110.07459530882713,0,0.0,0.0
1325,110.0741798836941,0,0.0,0.0
1326,110.07376681330597,0,0.0,0.0
1327,110.07335608330288,0,0.0,0.0
1328,110.07294767943705,0,0.0,0.0
1329,110.07254158757125,0,0.0,0.0
1330,110.07213779367744,0,0.0,0.0
1331,110.0717362838354,0,0.0,0.0
1332,110.07133704423138,0,0.0,0.0
1333,110.0709400611568,0,0.0,0.0
1334,110.07054532100696,0,0.0,0.0
1335,110.07015281027978,0,0.0,0.0
1336,110.06976251557451,0,0.0,0.0
1337,110.0693744235906,0,0.0,0.0
1338,110.06898852112644,0,0.0,0.0
1339,110.06860479507817,0,0.0,0.0
1340,110.06822323243861,0,0.0,0.0
1341,110.06784382029608,0,0.0,0.0
1342,110.06746654583327,0,0.0,0.0
1343,110.0670913963262,0,0.0,0.0
1344,110.06671835914314,0,0.0,0.0
1345,110.06634742174354,0,0.0,0.0
1346,110.06597857167701,0,0.0,0.0
1347,110.06561179658233,0,0.0,0.0
1348,110.06524708418644,0,0.0,0.0
1349,110.06488442230346,0,0.0,0.0
1350,110.06452379883378,0,0.0,0.0
1351,110.064165201763,0,0.0,0.0
1352,110.06380861916116,0,0.0,0.0
1353,110.06345403918176,0,0.0,0.0
1354,110.06310145006084,0,0.0,0.0
1355,110.06275084011614,0,0.0,0.0
1356,110.06240219774624,0,0.0,0.0
1357,110.0620555114297,0,0.0,0.0
1358,110.06171076972427,0,0.0,0.0
1359,110.06136796126599,0,0.0,0.0
1360,110.06102707476848,0,0.0,0.0
1361,110.06068809902207,0,0.0,0.0
1362,110.06035102289312,0,0.0,0.0
1363,110.06001583532311,0,0.0,0.0
1364,110.05968252532807,0,0.0,0.0
1365,110.05935108199769,0,0.0,0.0
1366,110.05902149449467,0,0.0,0.0
1367,110.058693752054,0,0.0,0.0
1368,110.05836784398221,0,0.0,0.0
1369,110.05804375965677,0,0.0,0.0
1370,110.05772148852532,0,0.0,0.0
1371,110.05740102010502,0,0.0,0.0
1372,110.05708234398195,0,0.0,0.0
1373,110.05676544981038,0,0.0,0.0
1374,110.05645032731222,0,0.0,0.0
1375,110.05613696627628,0,0.0,0.0
1376,110.05582535655776,0,0.0,0.0
1377,110.05551548807756,0,0.0,0.0
1378,110.05520735082177,0,0.0,0.0
1379,110.05490093484096,0,0.0,0.0
1380,110.05459623024971,0,0.0,0.0
1381,110.05429322722598,0,0.0,0.0
1382,110.05399191601056,0,0.0,0.0
1383,110.05369228690647,0,0.0,0.0
1384,110.05339433027854,0,0.0,0.0
1385,110.05309803655268,0,0.0,0.0
1386,110.05280339621555,0,0.0,0.0
1387,110.05251039981387,0,0.0,0.0
1388,110.052219037954,0,0.0,0.0
1389,110.05192930130143,0,0.0,0.0
1390,110.05164118058018,0,0.0,0.0
1391,110.05135466657244,0,0.0,0.0
1392,110.05106975011799,0,0.0,0.0
1393,110.05078642211376,0,0.0,0.0
1394,110.05050467351336,0,0.0,0.0
1395,110.05022449532655,0,0.0,0.0
1396,110.04994587861884,0,0.0,0.0
1397,110.04966881451107,0,0.0,0.0
1398,110.04939329417884,0,0.0,0.0
1399,110.04911930885218,0,0.0,0.0
1400,110.04884684981506,0,0.0,0.0
1401,110.04857590840497,0,0.0,0.0
1402,110.04830647601248,0,0.0,0.0
1403,110.04803854408087,0,0.0,0.0
1404,110.04777210410562,0,0.0,0.0
1405,110.04750714763411,0,0.0,0.0
1406,110.04724366626515,0,0.0,0.0
1407,110.0469816516486,0,0.0,0.0
1408,110.04672109548494,0,0.0,0.0
1409,110.04646198952497,0,0.0,0.0
1410,110.04620432556932,0,0.0,0.0
1411,110.04594809546815,0,0.0,0.0
1412,110.04569329112073,0,0.0,0.0
1413,110.04543990447509,0,0.0,0.0
1414,110.04518792752765,0,0.0,0.0
1415,110.04493735232283,0,0.0,0.0
1416,110.04468817095278,0,0.0,0.0
1417,110.0444403755569,0,0.0,0.0
1418,110.04419395832161,0,0.0,0.0
1419,110.04394891147994,0,0.0,0.0
1420,110.04370522731118,0,0.0,0.0
1421,110.04346289814058,0,0.0,0.0
1422,110.04322191633902,0,0.0,0.0
1423,110.04298227432265,0,0.0,0.0
1424,110.04274396455257,0,0.0,0.0
1425,110.04250697953455,0,0.0,0.0
1426,110.04227131181865,0,0.0,0.0
1427,110.04203695399895,0,0.0,0.0
1428,110.04180389871318,0,0.0,0.0
1429,110.04157213864254,0,0.0,0.0
1430,110.04134166651122,0,0.0,0.0
1431,110.04111247508627,0,0.0,0.0
1432,110.04088455717715,0,0.0,0.0
1433,110.04065790563557,0,0.0,0.0
1434,110.04043251335509,0,0.0,0.0
1435,110.0402083732709,0,0.0,0.0
1436,110.0399854783595,0,0.0,0.0
1437,110.03976382163843,0,0.0,0.0
1438,110.039543396166,0,0.0,0.0
1439,110.03932419504098,0,0.0,0.0
