action,blood glucose,reward,meal,risk,time
0.0,124.36245,14.009325759377703,0.0,1.2064181992582177,05:03
0.0,124.209175,14.008543491165852,0.0,1.2215142159696335,05:06
0.0,124.07357,14.007478951054175,0.0,1.2308765902645509,05:09
0.0,123.96178,14.006108801911001,0.0,1.2347699512839787,05:12
0.0,123.880455,14.004411870660817,0.0,1.2335361432998095,05:15
0.0,123.836624,14.00236630870626,0.0,1.2275779367097903,05:18
0.0,123.83762,13.999946344900989,0.0,1.2173431400510972,05:21
0.0,123.89096,13.997118907714938,0.0,1.2033096999189374,05:24
0.0,124.00876,13.993595689362124,0.0,1.1859721756241315,05:27
0.0,124.23006,13.987814656298585,0.0,1.1658298166348322,05:30
0.0,124.634224,13.977231150875399,0.0,1.1433763489861852,05:33
0.0,125.30951,13.960489603238031,0.0,1.1190914859262708,05:36
0.0,126.34404,13.935967995937371,0.0,1.0934341121511855,05:39
0.0,127.812614,13.902011238477732,0.0,1.066837044831896,05:42
0.0,129.71057,13.861461664292712,0.0,1.0397032439068474,05:45
0.0,131.91423,13.823049840018955,0.0,1.012403325308041,05:48
0.3996928334236145,134.27325,13.792361527303012,0.0,0.9852741181824793,05:51
0.0,136.63702,13.774053567858198,0.0,0.9586120818312995,05:54
0.0,138.85611,13.772447331718743,0.0,0.932637649821445,05:57
0.0,140.79018,-10.60501035307486,0.0,0.9074611887813471,06:00
0.0,142.31313,-11.329138467116643,0.0,0.8831008092615478,06:03
0.0,143.30147,-11.766045869765106,0.0,0.8595211529649334,06:06
0.0,143.63135,-11.854729971329535,0.0,0.836666597795948,06:09
0.0,143.1923,-11.54423540014302,0.0,0.8144835741380629,06:12
0.0,141.95496,-10.833877844079,0.0,0.7929332130178458,06:15
0.0,140.0115,-9.788545275417322,0.0,0.7719969195203414,06:18
0.43907204270362854,137.48143,7.266823568900091,0.0,0.7516772157142204,06:21
0.0,134.48442,7.2913454544457,0.0,0.7319899353170256,06:24
0.0,131.15195,7.290224546926572,0.0,0.7129261553258998,06:27
0.0,127.68653,7.261105827842724,0.0,0.6944144930972196,06:30
0.0,124.39737,7.206222079953102,0.0,0.6763330360203461,06:33
0.0,121.617096,7.140178357952642,0.0,0.6585417038488832,06:36
0.0,119.67827,7.077986870497672,0.0,0.6409096966889021,06:39
0.0,118.873505,7.027376952595251,0.0,0.6233329439001128,06:42
0.0,119.25496,6.987395854739709,0.0,0.6057426532977349,06:45
0.0,120.51393,6.953670117018038,0.0,0.5881073619132264,06:48
0.0,122.2619,6.923971009095449,0.0,0.570430767009603,06:51
0.0,124.11082,6.905356472340871,0.0,0.5527471227073867,06:54
0.0,125.69592,6.9077049401420965,0.0,0.535115477718259,06:57
0.0,126.79026,6.930489672498558,0.0,0.5176136104078272,07:00
0.0,127.373405,6.961078295008878,6.333333333333333,0.5003362159698179,07:03
0.12133369594812393,127.47266,6.993247266693727,0.0,0.48354908501873767,07:06
0.0,127.12331,7.023604040070084,0.0,0.4682392233667002,07:09
0.0,126.3731,7.04911547067958,0.0,0.45608783068317416,07:12
0.0,125.27548,7.067925155370788,0.0,0.44884514840952294,07:15
0.0,123.881386,7.079352516193612,0.0,0.4479794688288078,07:18
0.0,122.23517,7.083389050339583,0.0,0.45458706058537257,07:21
0.0,120.37301,7.080308233006694,0.0,0.46940092474307193,07:24
0.0,118.65093,7.060433544800009,0.0,0.49280806676646294,07:27
0.0,117.79795,7.024825136665576,0.0,0.5248506810231338,07:30
0.0,117.86996,6.9980378801399645,0.0,0.5652351569635867,07:33
0.0,118.68803,6.975979548940421,0.0,0.6133794452486232,07:36
0.0,120.0709,6.952304968640091,0.0,0.6684976827620613,07:39
0.0,121.837326,6.926539398649912,0.0,0.7296954273799552,07:42
0.0,123.80771,6.902155794281365,0.0,0.796051775109008,07:45
0.0,125.804924,6.884499833690557,0.0,0.8666792309287736,07:48
0.42082443833351135,127.65455,6.8790574676114815,0.0,0.940762075656669,07:51
0.0,129.18474,6.89021911790973,0.0,1.0175710567417948,07:54
0.0,130.24763,6.91874188206589,0.0,1.096429853239099,07:57
0.0,130.82906,6.953860341632991,0.0,1.1766630264058204,08:00
0.0,131.11417,6.976943122552665,0.0,1.25759138268875,08:03
0.0,131.33304,6.982110441382433,0.0,1.3385562612370485,08:06
0.0,131.71648,6.968262009812252,0.0,1.4189464892479553,08:09
0.0,132.47937,6.9353706484829205,0.0,1.498219559265631,08:12
0.0,133.73645,6.889278744716297,0.0,1.5759153258085603,08:15
0.0,135.45172,6.8406788969264705,0.0,1.6516628584730964,08:18
0.5506923794746399,137.55632,6.792023223391196,0.0,1.7251816594949487,08:21
0.0,139.98203,6.744019522811563,0.0,1.7962674397398068,08:24
0.0,142.66031,-11.631938699953066,0.0,1.8647156919899035,08:27
0.0,145.51915,-13.10257838608368,0.0,1.9302339408591107,08:30
0.0,148.48146,-14.617476161890195,0.0,1.9924470172501951,08:33
0.0,151.46878,-16.13489765871343,0.0,2.0509517073112296,08:36
0.0,154.40265,-17.61350453866087,0.0,2.1053720012087123,08:39
0.0,157.19856,-19.008371832230544,0.0,2.1554009743951417,08:42
0.0,159.73352,-20.250611668061698,0.0,2.2008277822325653,08:45
0.0,161.82672,-21.239109118052276,0.0,2.2415521128730336,08:48
0.0,163.28511,-21.874010119468444,0.0,2.2775893749256477,08:51
0.0,163.91643,-22.059519987203473,0.0,2.3090697457984226,08:54
0.0,163.55695,-21.7207080700116,0.0,2.33623369842293,08:57
0.0,162.2102,-20.890616005294447,0.0,2.3594260341426514,09:00
0.0,160.13016,-19.739948551803963,0.0,2.3790898232706588,09:03
0.9936803579330444,157.62695,-18.432521288317183,0.0,2.3957604776540307,09:06
0.0,155.01117,-17.120188568555708,0.0,2.410036173658697,09:09
0.0,152.57835,-15.943034084136107,0.0,2.4224269872799367,09:12
0.0,150.5337,-14.985592972991299,0.0,2.4331867405648246,09:15
0.0,148.94734,-14.261802085583245,0.0,2.4423204332421515,09:18
0.0,147.8582,-13.786964523559211,0.0,2.4496556042694033,09:21
0.0,147.30402,-13.580752892777822,0.0,2.454883764835266,09:24
0.0,147.309,-13.655140024544894,0.0,2.4575745528866504,09:27
0.0,147.82089,-13.976245391949188,0.0,2.457194766398019,09:30
0.0,148.67352,-14.447723452259023,0.0,2.4531507154169727,09:33
0.0,149.67532,-14.97017683153633,0.0,2.4448480108857855,09:36
0.0,150.63498,-15.446552304916086,0.0,2.4317522286423263,09:39
0.0,151.3618,-15.78000437981242,0.0,2.4134373883713875,09:42
0.0,151.666,-15.874819879148225,0.0,2.389616922723209,09:45
0.0,151.35884,-15.637193964305785,0.0,2.3601575737119482,09:48
0.32920998334884644,150.25266,-14.975966544902747,0.0,2.3250792674598193,09:51
0.0,148.16081,-13.803565903064321,0.0,2.284537563349292,09:54
0.0,145.02458,-12.116507654538065,0.0,2.2387634487472647,09:57
0.0,141.627,-10.412577965486184,0.0,2.1880006679949986,10:00
0.0,139.21658,7.2656474136241,0.0,2.1325046549652455,10:03
0.0,137.62462,7.166403616771415,0.0,2.0725678759558295,10:06
0.0,136.6827,7.094938208512528,0.0,2.0085398359874738,10:09
0.0,136.22285,7.045374931311805,0.0,1.9408351831509334,10:12
0.0,136.07768,7.014191704763738,0.0,1.8699312995627781,10:15
0.0,136.08022,6.999753003498541,0.0,1.7963585628511067,10:18
0.0,136.06395,7.001585710152464,0.0,1.7206863616267727,10:21
0.00467605609446764,135.86275,7.019552544303259,0.0,1.6435073013891879,10:24
0.0,135.32805,7.051352133469441,0.0,1.5654212491989006,10:27
0.0,134.41542,7.08557813257438,0.0,1.487020026698482,10:30
0.0,133.2364,7.106610437191669,0.0,1.408873895967059,10:33
0.0,131.93724,7.112184826588789,0.0,1.3315208815819914,10:36
0.0,130.66411,7.104394815396648,0.0,1.2554585711901065,10:39
0.0,129.5522,7.086551931510822,0.0,1.1811379800672783,10:42
0.0,128.67143,7.065420668297357,0.0,1.108959288856976,10:45
0.0,127.99376,7.048405951222043,0.0,1.0392693029080078,10:48
0.0,127.469215,7.036296860329324,0.0,0.9723604692225208,10:51
0.0,127.0476,7.028422888594108,0.0,0.9084712691900965,10:54
0.0,126.68696,7.0237760648083905,0.0,0.8477877934639646,10:57
0.0,126.395676,7.018838818131616,0.0,0.7904463015716378,11:00
0.0,126.25782,7.008801933022467,0.0,0.7365365722856769,11:03
0.0,126.37407,6.992582697373224,0.0,0.686105859778559,11:06
0.0,126.84488,6.969426621339123,0.0,0.6391632835179919,11:09
0.0,127.74008,6.939536594328263,0.0,0.5956844953451851,11:12
0.0,128.94693,6.91375091446066,0.0,0.5556164841281209,11:15
0.0,130.07895,6.914282699453455,0.0,0.5188823959649463,11:18
0.41764068603515625,130.68864,6.951946020269906,0.0,0.4853861906171664,11:21
0.0,130.32831,7.0285576632116,0.0,0.4550127479144027,11:24
0.0,128.61737,7.129297709010904,0.0,0.42760712427153685,11:27
0.0,125.58022,7.202805142163041,0.0,0.40295634177532075,11:30
0.0,121.849075,7.199020058153326,0.0,0.38080721791338434,11:33
0.0,118.19077,7.136667881405424,0.0,0.3608956350656999,11:36
0.0,115.37189,7.062308198525546,0.0,0.342968918602731,11:39
0.0,114.08076,7.015193646320304,0.0,0.32679899059720763,11:42
0.0,114.53663,6.995623278551032,0.0,0.3121882600518832,11:45
0.0,116.25513,6.9738797958333265,0.0,0.29897070892775246,11:48
0.0,118.59578,6.9408834587879715,0.0,0.28701017300716936,11:51
0.0,120.918465,6.915913461658726,0.0,0.2761972161652788,11:54
0.0,122.633156,6.922521891006216,0.0,0.266445492397387,11:57
0.0,123.448944,6.958728207999332,0.0,0.25768812521968626,12:00
0.0,123.52334,6.996097567350014,0.0,0.24987439065028427,12:03
0.0,123.11368,7.021201748923438,0.0,0.2429668363776511,12:06
0.0,122.47746,7.03153029387521,0.0,0.23693887738977665,12:09
0.0,121.87231,7.028391697244271,0.0,0.23177285570444234,12:12
0.0,121.55596,7.0142135281571765,0.0,0.22745852398671645,12:15
0.0,121.786224,6.989697212233686,0.0,0.22399189996883337,12:18
0.0,122.82096,6.950886520421952,0.0,0.22137443450535393,12:21
0.0,124.91805,6.886717581907324,0.0,0.21961243698869368,12:24
0.0,126.60801,6.895835472190492,0.0,0.2187167054265598,12:27
0.0,126.015915,7.037769144067327,0.0,0.21870231339247495,12:30
0.0,125.90741,7.006773727738228,0.0,0.2195885115229805,12:33
0.0,126.13196,6.985931193117113,0.0,0.22139870680520785,12:36
0.0,126.539,6.973997643669503,0.0,0.22416048832756982,12:39
0.0,126.97795,6.97124431403811,0.0,0.22790567331589412,12:42
0.0,127.29817,6.978558272189854,0.0,0.23267035207301973,12:45
0.0,127.349,6.996561104551771,0.0,0.23849491484232116,12:48
0.0,126.97971,7.024763752792049,0.0,0.24542404760628117,12:51
0.0,126.039566,7.060687312217444,0.0,0.25350668740457627,12:54
0.0,124.41063,7.096940403452176,0.0,0.2627959309146848,12:57
0.0,122.17214,7.115552143351009,0.0,0.27334889279113767,13:00
0.0,119.699135,7.102608673006981,0.0,0.2852265126209629,13:03
0.0,117.43234,7.069571617122205,0.0,0.29849331134127016,13:06
0.0,115.81245,7.034583271013302,0.0,0.31321709960145194,13:09
0.0,115.243034,7.0090445256778775,0.0,0.32946864186214847,13:12
0.0,115.90531,6.989324913786137,0.0,0.34732128103195925,13:15
0.0,117.6469,6.961504275561841,0.0,0.36685052917911687,13:18
0.0,120.24127,6.915806627822744,0.0,0.38813363034759274,13:21
0.0,123.46188,6.853528170139879,0.0,0.4112491017839758,13:24
0.0,127.06326,6.785290851373014,0.0,0.43627625997197317,13:27
0.0,130.68657,6.73415190829616,0.0,0.4632947378021537,13:30
1.0535415410995483,133.80292,6.734549949358423,0.0,0.4923837956170907,13:33
0.0,135.8455,6.808793538544466,0.0,0.523608930085669,13:36
0.0,136.24658,6.960921214429304,0.0,0.5569405587808197,13:39
0.0,134.52658,7.1640561610382125,0.0,0.5921536696344807,13:42
0.0,130.74532,7.326979889153038,0.0,0.6288254231778947,13:45
0.0,125.77391,7.353318713076952,0.0,0.6663911499615427,13:48
0.0,120.66351,7.26178675589854,0.0,0.7042085231987028,13:51
0.0,116.46553,7.128559506651669,0.0,0.741613885758629,13:54
0.0,114.134796,7.0342568417479505,0.0,0.7779667220709336,13:57
0.0,114.043205,7.000773771829834,0.0,0.8126821701450436,14:00
0.0,115.68791,6.979470950015573,46.333333333333336,0.8452578737913112,14:03
0.0,118.37428,6.9373233453177905,0.0,0.87549360162886,14:06
0.0,121.41761,6.887958254013889,0.0,0.904371694687361,14:09
0.03279371187090874,124.20023,6.862028598382923,0.0,0.9348788815386154,14:12
0.08842382580041885,126.41154,6.867711971094942,0.0,0.9722009965948464,14:15
0.0,128.18729,6.880032715084097,0.0,1.0236101602891867,14:18
0.0,129.7732,6.882969873784285,0.0,1.098353868151318,14:21
0.0,131.42426,6.8686404101257,0.0,1.2077365751913447,14:24
0.0,133.38806,6.831621955440387,0.0,1.3654334397801464,14:27
0.0,135.84593,6.7715468966134456,0.0,1.5879246751415854,14:30
0.0,138.87556,6.692836833078462,0.0,1.8947066052545694,14:33
0.0,142.51512,-11.661358327628639,0.0,2.3066473692158787,14:36
0.0,146.7663,-13.8990539056419,0.0,2.8425538741568483,14:39
0.0,151.58347,-16.42870788769123,0.0,3.5156174708037584,14:42
0.0,156.87437,-19.194471229446307,0.0,4.330554808197283,14:45
0.0,162.50977,-22.12065350063807,0.0,5.282509268452281,14:48
0.0,168.33856,-25.121675759956357,0.0,6.358085040399708,14:51
0.0,174.2035,-28.111677309426714,0.0,7.537861552345676,14:54
0.0,180.50296,-31.387021172304387,0.0,8.79927295999613,14:57
0.0,187.56648,-35.11119784595002,0.0,10.118933176724841,15:00
0.0,194.06364,-38.297735571349065,0.0,11.474691463247673,15:03
0.0,200.05302,-41.22638589835781,0.0,12.846892370693386,15:06
0.0,205.60909,-43.94247395057958,0.0,14.218835646270563,15:09
0.0,210.81996,-46.49654784513698,0.0,15.576829728827121,15:12
0.0,215.78528,-48.943567654748584,0.0,16.910006947901323,15:15
0.0,220.61394,-51.342060286922646,0.0,18.210018246943353,15:18
0.0,225.42236,-53.753472554728305,0.0,19.47068477948619,15:21
0.0,230.33296,-56.24159328016238,0.0,20.68765249113374,15:24
0.0,235.4636,-58.86538776360037,0.0,21.85807427693348,15:27
0.0,240.88026,-61.64707582470953,0.0,22.980330628439567,15:30
3.4138240814208984,246.56854,-64.56161534785613,0.0,24.0537881047778,15:33
0.0,252.49709,-67.58920543277696,0.0,25.078383669653114,15:36
0.0,258.63174,-70.71180122433981,0.0,26.05315146716763,15:39
0.0,264.92844,-73.90477296827714,0.0,26.97465104056264,15:42
0.0,271.32886,-77.13542816215016,0.0,27.8371829101537,15:45
0.0,277.76306,-80.36587649470941,0.0,28.63390560029684,15:48
0.0,284.15796,-83.55868220709453,0.0,29.3579299616417,15:51
0.0,290.44223,-86.67855543419799,0.0,30.003139651994935,15:54
0.0,296.52933,-89.67871722233242,0.0,30.56472166152773,15:57
0.0,302.22006,-92.43345671306973,0.0,31.039459855869946,16:00
0.0,307.14392,-94.71775686323755,0.0,31.4258576455942,16:03
0.0,310.89792,-96.32277631707595,0.0,31.724149238275665,16:06
0.0,313.0863,-97.05257222833242,0.0,31.93624665578446,16:09
2.550795793533325,313.3721,-96.7525855497785,0.0,32.065654517882194,16:12
0.0963871031999588,311.73734,-95.4881126206374,0.0,32.117214772510906,16:15
0.0,308.63602,-93.59609226464993,0.0,32.09603716235493,16:18
0.0,304.6244,-91.37852842131264,0.0,32.006383243514215,16:21
0.0,300.25525,-89.11113232789472,0.0,31.85189940020652,16:24
0.0,296.05566,-87.05137010522131,0.0,31.636412689708905,16:27
0.0,292.40338,-85.35310502138775,0.0,31.36442539752757,16:30
0.0,289.4513,-84.04027697499889,0.0,31.040997612524308,16:33
0.0,287.3022,-83.15250339275646,0.0,30.671050912207445,16:36
0.0,286.0557,-82.73880876412812,0.0,30.258445434753757,16:39
0.0,285.7707,-82.8192769618364,0.0,29.805330584622702,16:42
0.0,286.29373,-83.26812206198488,0.0,29.312068469089546,16:45
0.0,287.15775,-83.77922266910655,0.0,28.77766496386515,16:48
0.0,287.82336,-84.06606229072739,0.0,28.200438501524694,16:51
0.0,287.7499,-83.85791739689955,0.0,27.578677304456356,16:54
0.0,286.4566,-82.92837607581764,0.0,26.911150501333104,16:57
0.0,283.81793,-81.29742569493366,0.0,26.197437760954834,17:00
0.0,280.24063,-79.29219605342087,0.0,25.43809604339097,17:03
0.0,276.25302,-77.20489352281803,0.0,24.63470123719484,17:06
0.0,272.38733,-75.30195644538348,0.0,23.789803197305,17:09
0.0,269.1794,-73.85119684485176,0.0,22.906826211893826,17:12
0.0,267.1682,-73.12184113106761,0.0,21.98993894661889,17:15
0.0,266.89505,-73.38478945946422,0.0,21.04391080024666,17:18
0.0,268.90323,-74.9130997466859,0.0,20.073966028045433,17:21
0.0,273.73737,-77.98191691832797,0.0,19.08564290830606,17:24
0.0,276.99942,-79.25259255492178,0.0,18.084662367652836,17:27
0.0,272.1073,-74.92503449626638,0.0,17.07680853727995,17:30
1.320003867149353,265.1376,-70.9664656128989,0.0,16.06782148189557,17:33
0.0,256.6748,-66.40270898925979,0.0,15.063245983190246,17:36
0.0,247.30122,-61.52538147773104,0.0,14.067938950109323,17:39
0.0,237.59471,-56.62155497322085,0.0,13.085678258749951,17:42
0.0,228.1292,-51.97357870839636,0.0,12.119578646318384,17:45
0.0,219.47653,-47.859700565775185,0.0,11.172451800234388,17:48
0.0,212.20772,-44.55501211092275,0.0,10.247037675061419,17:51
0.0,206.89374,-42.33425832652983,0.0,9.346134328717469,17:54
0.0,203.997,-41.39980877832672,0.0,8.472640655802016,17:57
0.0,203.32642,-41.525452368251635,0.0,7.629538738137125,18:00
0.0,203.71043,-41.93406729031457,0.0,6.81984020071659,18:03
0.0,203.75984,-41.8900719835463,0.0,6.046514998937472,18:06
0.0,202.08553,-40.699706726396236,0.0,5.3124152432182665,18:09
0.0,197.4601,-37.79333455945715,0.0,4.620202070311451,18:12
0.0,189.62642,-33.26752428145975,0.0,3.972280279642547,18:15
0.0,179.78273,-28.03408343402314,0.0,3.370743231190554,18:18
0.0,169.4502,-22.89955545739539,0.0,2.8173290608792407,18:21
0.0,160.14934,-18.565025522019944,0.0,2.3133883641789375,18:24
0.0,153.25984,-15.610191222455532,0.0,1.859862945211583,18:27
0.0,149.31989,-14.120329073412096,0.0,1.4572749002395633,18:30
0.0,147.60585,-13.579008621451981,0.0,1.105725117472776,18:33
0.0,147.11308,-13.493440895156128,0.0,0.8049001765890691,18:36
0.0,146.83618,-13.382886996487368,0.0,0.5540865884530686,18:39
0.0,145.85872,-12.806567465816338,0.0,0.35219130840595353,18:42
0.0,143.80179,-11.650223954962168,0.0,0.19776747333843742,18:45
0.0,141.09322,-10.233212585070412,0.0,0.08904434647332204,18:48
0.0,138.33965,7.298012892978815,0.0,0.02396050004235161,18:51
0.0,136.1472,7.221544945709784,0.0,0.00019932203647530307,18:54
0.0,135.05063,7.105323300424764,0.0,0.015225996930233118,18:57
0.0,135.15903,6.989755059584837,0.0,0.06632518011150014,19:00
0.0,135.94325,6.924791236581422,0.0,0.15063866024071293,19:03
0.0,136.73212,6.92243590441045,0.0,0.265202381538465,19:06
0.0,136.85414,6.9878336069359595,0.0,0.40698227770181195,19:09
0.0,135.69466,7.113778545159705,0.0,0.5729084494445038,19:12
0.0,132.98096,7.249803166762601,0.0,0.7599072972499764,19:15
0.0,128.95335,7.325416166607097,0.0,0.9649312985856406,19:18
0.0,123.96612,7.320502053806965,0.0,1.18498619341462,19:21
0.0,118.37342,7.237182927190877,0.0,1.4171554123345835,19:24
0.0,112.5195,7.0894824328930754,0.0,1.658621647196333,19:27
0.0,106.68911,6.901840449592619,0.0,1.9066855238909906,19:30
0.0,101.07775,6.699679837623602,0.0,2.1587813906012387,19:33
0.0,95.861115,-12.559796728734128,0.0,2.412490281825487,19:36
0.0,91.214966,-15.027878387531958,0.0,2.6655501587177044,19:39
0.0,87.31509,-17.04135984088417,0.0,2.915863559721849,19:42
0.0,84.33736,-18.47948305882376,0.0,3.1615028222595214,19:45
0.0,82.45771,-19.23627956915913,0.0,3.4007130566253707,19:48
0.0,81.85216,-19.233557193001452,0.0,3.631913067655941,19:51
0.0,82.696815,-18.430260469296048,0.0,3.8536944286439616,19:54
0.0,83.573296,-17.993546201950423,0.0,4.0648189159335235,19:57
0.0,82.56436,-18.971707852086837,0.0,4.264214512245703,20:00
0.0,81.94603,-19.189167977511147,22.0,4.450951188450148,20:03
0.0,81.62167,-19.27628138102052,0.0,4.623438487701717,20:06
0.0,81.50352,-19.28033155649564,0.0,4.775983148435393,20:09
0.0,81.52257,-19.2335292224311,0.0,4.89547228225181,20:12
0.0,81.632195,-19.15415150801447,0.0,4.960873148711313,20:15
0.0,81.80515,-19.050816426370922,0.0,4.945442275836228,20:18
